"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"17.09.2021","59,700","60,400","60,400","59,450","84,71K","0,00%"
"16.09.2021","59,700","59,250","59,750","58,850","56,53K","0,34%"
"15.09.2021","59,500","60,000","60,250","59,300","38,75K","-0,08%"
"14.09.2021","59,550","59,850","59,850","59,300","116,62K","0,08%"
"13.09.2021","59,500","59,400","60,050","59,300","38,61K","0,25%"
"10.09.2021","59,350","60,200","60,200","59,300","38,69K","-0,84%"
"09.09.2021","59,850","60,200","60,200","59,500","50,91K","-0,66%"
"08.09.2021","60,250","60,200","60,350","59,550","49,24K","0,17%"
"07.09.2021","60,150","60,000","60,400","59,700","48,20K","0,17%"
"06.09.2021","60,050","60,000","60,300","59,750","31,13K","0,59%"
"03.09.2021","59,700","60,600","60,600","59,450","81,12K","-0,25%"
"02.09.2021","59,850","59,750","60,700","59,150","59,08K","-0,50%"
"01.09.2021","60,150","60,800","61,300","59,750","61,64K","0,59%"
"31.08.2021","59,800","60,550","60,550","59,250","71,55K","-0,58%"
"30.08.2021","60,150","60,500","60,850","60,100","34,95K","-0,17%"
"27.08.2021","60,250","60,150","60,450","59,550","19,93K","0,50%"
"26.08.2021","59,950","59,300","60,100","59,000","82,02K","1,18%"
"25.08.2021","59,250","60,150","60,150","59,250","24,22K","-0,50%"
"24.08.2021","59,550","60,000","60,250","59,550","32,30K","-0,92%"
"23.08.2021","60,100","60,200","60,600","59,800","32,03K","-0,58%"
"20.08.2021","60,450","60,400","61,100","59,900","51,27K","-0,08%"
"19.08.2021","60,500","59,600","60,600","59,100","48,86K","1,17%"
"18.08.2021","59,800","60,100","60,450","59,750","38,86K","-0,50%"
"17.08.2021","60,100","60,100","60,550","59,850","30,89K","-0,33%"
"16.08.2021","60,300","61,000","61,050","60,200","32,56K","-0,41%"
"13.08.2021","60,550","60,700","60,900","60,300","19,24K","0,17%"
"12.08.2021","60,450","61,200","61,450","60,250","33,37K","-1,06%"
"11.08.2021","61,100","59,600","61,250","59,600","43,60K","1,24%"
"10.08.2021","60,350","59,800","60,400","59,500","38,56K","1,34%"
"09.08.2021","59,550","59,350","59,850","59,150","28,15K","0,59%"
"06.08.2021","59,200","59,750","59,750","58,400","30,44K","-0,67%"
"05.08.2021","59,600","60,500","60,850","59,550","36,53K","-1,00%"
"04.08.2021","60,200","60,400","60,550","59,400","76,08K","0,08%"
"03.08.2021","60,150","60,400","60,900","59,500","111,49K","-0,41%"
"02.08.2021","60,400","58,300","61,200","58,300","150,03K","3,16%"
"30.07.2021","58,550","57,600","58,950","56,950","87,25K","1,47%"
"29.07.2021","57,700","58,000","58,150","57,000","67,35K","-0,60%"
"28.07.2021","58,050","57,800","58,350","57,600","176,46K","0,61%"
"27.07.2021","57,700","58,100","58,100","57,500","33,17K","-0,69%"
"26.07.2021","58,100","57,200","58,900","57,200","29,14K","-1,36%"
"23.07.2021","58,900","58,500","58,900","58,350","26,35K","0,86%"
"22.07.2021","58,400","57,000","58,450","57,000","51,47K","1,65%"
"21.07.2021","57,450","58,000","58,000","57,000","49,82K","0,52%"
"20.07.2021","57,150","56,650","57,400","56,400","47,85K","0,62%"
"19.07.2021","56,800","56,700","57,350","56,600","38,86K","-0,44%"
"16.07.2021","57,050","57,100","57,450","56,750","40,46K","0,09%"
"15.07.2021","57,000","57,800","57,800","57,000","40,83K","-1,64%"
"14.07.2021","57,950","58,700","58,700","57,650","52,51K","-1,28%"
"13.07.2021","58,700","59,000","59,300","58,650","46,56K","-0,59%"
"12.07.2021","59,050","58,550","59,350","58,550","32,69K","-0,25%"
"09.07.2021","59,200","59,250","59,500","58,800","46,14K","0,00%"
"08.07.2021","59,200","59,300","59,600","58,800","93,56K","-0,84%"
"07.07.2021","59,700","59,300","59,800","58,750","44,19K","0,76%"
"06.07.2021","59,250","58,650","59,250","58,550","52,53K","1,02%"
"05.07.2021","58,650","58,600","59,000","58,550","25,24K","-0,17%"
"02.07.2021","58,750","59,200","59,450","58,650","30,67K","-0,51%"
"01.07.2021","59,050","58,850","59,450","58,700","78,19K","0,43%"
"30.06.2021","58,800","58,900","59,450","58,400","66,69K","0,17%"
"29.06.2021","58,700","59,100","59,100","57,650","76,72K","-0,51%"
"28.06.2021","59,000","59,650","60,000","58,900","62,81K","-1,09%"
"25.06.2021","59,650","59,100","59,800","58,850","48,85K","1,10%"
"24.06.2021","59,000","57,550","59,450","57,550","106,88K","2,25%"
"23.06.2021","57,700","58,000","58,000","57,450","44,46K","-0,09%"
"22.06.2021","57,750","57,600","57,850","57,200","41,29K","0,43%"
"21.06.2021","57,500","57,000","57,500","56,850","62,79K","0,88%"
"18.06.2021","57,000","57,950","58,050","57,000","574,49K","-1,55%"
"17.06.2021","57,900","57,500","58,050","57,350","78,31K","0,09%"
"16.06.2021","57,850","57,500","58,250","57,250","60,52K","0,52%"
"15.06.2021","57,550","57,800","57,800","57,450","53,31K","-0,26%"
"14.06.2021","57,700","57,650","58,150","57,500","54,86K","-0,43%"
"11.06.2021","57,950","57,500","58,250","57,500","63,13K","0,43%"
"10.06.2021","57,700","57,800","58,100","57,400","74,94K","-1,03%"
"09.06.2021","58,300","57,800","58,300","57,550","65,92K","0,78%"
"08.06.2021","57,850","57,700","58,300","57,700","45,86K","-0,34%"
"07.06.2021","58,050","57,750","58,500","57,750","49,29K","0,09%"
"04.06.2021","58,000","57,750","58,100","57,500","45,44K","0,09%"
"03.06.2021","57,950","57,100","58,050","57,100","51,23K","1,31%"
"02.06.2021","57,200","57,050","57,350","56,600","62,99K","-0,61%"
"01.06.2021","57,550","57,750","57,750","57,100","52,25K","-0,52%"
"31.05.2021","57,850","58,100","58,250","57,750","23,28K","0,00%"
