"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"22.10.2021","19,065","18,990","19,225","18,960","1,72M","-0,05%"
"21.10.2021","19,075","19,030","19,165","18,895","963,40K","0,18%"
"20.10.2021","19,040","18,665","19,150","18,635","1,75M","0,21%"
"19.10.2021","19,000","18,965","19,170","18,825","1,36M","1,90%"
"18.10.2021","18,645","18,645","18,785","18,550","1,21M","-0,08%"
"15.10.2021","18,660","18,995","19,040","18,620","1,50M","-0,98%"
"14.10.2021","18,845","18,450","19,040","18,365","2,39M","2,59%"
"13.10.2021","18,370","18,075","18,455","17,900","2,40M","1,35%"
"12.10.2021","18,125","17,990","18,155","17,810","3,47M","0,11%"
"11.10.2021","18,105","18,445","18,455","17,965","1,50M","-2,14%"
"08.10.2021","18,500","18,400","18,650","18,315","2,60M","0,60%"
"07.10.2021","18,390","18,260","18,560","18,035","2,97M","4,31%"
"06.10.2021","17,630","17,610","17,685","17,425","1,55M","-0,17%"
"05.10.2021","17,660","17,650","17,800","17,470","1,30M","0,40%"
"04.10.2021","17,590","17,825","17,845","17,590","1,05M","-0,06%"
"01.10.2021","17,600","17,395","17,710","17,280","1,38M","1,03%"
"30.09.2021","17,420","18,000","18,000","17,420","1,96M","-2,46%"
"29.09.2021","17,860","18,015","18,085","17,765","1,22M","-1,13%"
"28.09.2021","18,065","18,250","18,300","17,970","2,06M","-1,01%"
"27.09.2021","18,250","18,300","18,375","18,110","923,82K","0,30%"
"24.09.2021","18,195","18,100","18,325","18,030","1,43M","0,22%"
"23.09.2021","18,155","18,360","18,365","18,050","1,41M","-0,08%"
"22.09.2021","18,170","18,480","18,480","18,135","1,28M","-0,87%"
"21.09.2021","18,330","18,530","18,650","18,200","2,33M","1,27%"
"20.09.2021","18,100","18,155","18,155","17,650","2,47M","-0,66%"
"17.09.2021","18,220","18,160","18,490","18,155","3,71M","1,00%"
"16.09.2021","18,040","18,100","18,250","17,750","3,46M","-0,72%"
"15.09.2021","18,170","19,315","19,340","18,075","3,94M","-6,39%"
"14.09.2021","19,410","20,050","20,150","19,360","2,35M","-5,18%"
"13.09.2021","20,470","20,140","20,590","20,140","944,70K","1,64%"
"10.09.2021","20,140","20,410","20,420","20,090","979,90K","-0,89%"
"09.09.2021","20,320","20,430","20,430","20,210","926,87K","0,25%"
"08.09.2021","20,270","20,430","20,430","20,160","1,03M","-0,83%"
"07.09.2021","20,440","20,750","20,750","20,410","928,75K","-1,45%"
"06.09.2021","20,740","20,790","20,940","20,600","549,08K","-0,34%"
"03.09.2021","20,810","21,130","21,390","20,700","1,76M","-0,19%"
"02.09.2021","20,850","20,770","20,980","20,730","1,04M","0,24%"
"01.09.2021","20,800","20,500","20,860","20,470","1,28M","2,16%"
"31.08.2021","20,360","20,220","20,470","20,170","1,63M","1,29%"
"30.08.2021","20,100","20,050","20,180","19,965","956,85K","0,20%"
"27.08.2021","20,060","20,160","20,210","20,050","508,90K","-0,15%"
"26.08.2021","20,090","20,480","20,490","20,090","1,28M","-2,05%"
"25.08.2021","20,510","20,880","20,880","20,510","658,76K","-1,16%"
"24.08.2021","20,750","21,080","21,120","20,680","1,69M","-1,94%"
"23.08.2021","21,160","21,140","21,270","20,880","1,90M","0,62%"
"20.08.2021","21,030","20,840","21,140","20,800","1,18M","1,11%"
"19.08.2021","20,800","20,540","20,810","20,410","895,76K","0,97%"
"18.08.2021","20,600","20,400","20,660","20,360","1,02M","0,98%"
"17.08.2021","20,400","20,520","20,560","20,320","873,44K","-1,50%"
"16.08.2021","20,710","20,770","20,800","20,660","700,37K","-0,53%"
"13.08.2021","20,820","20,770","20,860","20,720","397,06K","0,14%"
"12.08.2021","20,790","20,750","20,880","20,710","463,18K","0,14%"
"11.08.2021","20,760","20,650","20,810","20,610","594,59K","0,78%"
"10.08.2021","20,600","20,750","20,830","20,600","648,55K","-1,06%"
"09.08.2021","20,820","20,680","20,940","20,650","1,97M","0,68%"
"06.08.2021","20,680","20,600","20,700","20,480","815,38K","0,73%"
"05.08.2021","20,530","20,790","20,840","20,530","979,89K","-0,82%"
"04.08.2021","20,700","21,090","21,110","20,690","1,36M","-2,08%"
"03.08.2021","21,140","20,700","21,210","20,620","1,33M","2,67%"
"02.08.2021","20,590","20,600","20,640","20,490","1,16M","0,39%"
"30.07.2021","20,510","20,740","20,760","20,510","1,32M","-1,11%"
"29.07.2021","20,740","20,800","20,920","20,740","944,20K","-1,24%"
"28.07.2021","21,000","20,970","21,120","20,840","3,05M","0,53%"
"27.07.2021","20,890","21,120","21,170","20,600","1,15M","-1,60%"
"26.07.2021","21,230","21,250","21,350","21,130","708,01K","-0,56%"
"23.07.2021","21,350","21,340","21,410","21,200","978,24K","0,28%"
"22.07.2021","21,290","20,850","21,290","20,800","1,12M","2,31%"
"21.07.2021","20,810","20,590","20,840","20,520","1,48M","1,17%"
"20.07.2021","20,570","20,410","20,710","20,370","1,41M","0,69%"
"19.07.2021","20,430","20,630","20,730","20,310","1,44M","-1,21%"
"16.07.2021","20,680","20,630","20,810","20,500","819,65K","0,34%"
"15.07.2021","20,610","20,940","20,970","20,570","834,54K","-2,04%"
"14.07.2021","21,040","21,080","21,150","20,840","1,13M","-0,89%"
"13.07.2021","21,230","21,400","21,440","21,070","898,70K","-1,03%"
"12.07.2021","21,450","21,400","21,560","21,320","738,55K","0,94%"
"09.07.2021","21,250","21,130","21,280","21,040","3,38M","0,57%"
"08.07.2021","21,130","21,330","21,390","20,980","1,43M","-1,35%"
"07.07.2021","21,420","21,140","21,530","21,080","4,30M","1,76%"
"06.07.2021","21,050","20,770","21,130","20,680","2,47M","1,10%"
"05.07.2021","20,820","20,940","20,940","20,640","7,60M","-0,29%"
